0
225
286
480
804
916
1033
1619
1655
1819
1821
1868
2091
2200
2387
2572
2639
2912
2977
3059
3248
3283
3284
3580
3893
3910
4035
4042
4173
4254
4557
5104
5137
5148
5152
5335
5389
5409
5508
5736
5781
5878
5911
5949
6140
6199
6236
6350
6405
6445
6542
6589
6638
6639
6673
6674
6779
6938
7136
7189
7233
7321
7370
7461
7523
7670
7722
7728
7770
8222
8296
8943
9024
9062
9261
9299
9319
9431
9462
9715
9883
